Company_Code,Company_Name,Article_Title,Article_Date,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Rejection_Reason,Analysis_Date
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price declines 0.66% in Tuesday's trading session Bharti Airtel shares experienced a decline of 0.66% in Tuesday's trading session, reaching a price of Rs 1,896.60. This movement r",2025-07-22,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares among top gainers on Nifty 50, rise 0.98% Shares of Bharti Airtel were trading higher on Tuesday, with the stock priced at Rs 1,933.30, a gain of 0.98% in today's session. The sto",2025-08-05,-2,False,,"stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares fall 0.85%; stock among top losers on Nifty 50 Shares of Bharti Airtel were trading lower in Monday's session at Rs 1,921.50 as of 10:10 am, a decline of 0.85% from the previous c",2025-07-28,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"CLSA says Q3 earnings stronger-than-expected, despite consensus doubts The earnings show for the three months ended December 2024 was better than expected, noted Hong Kong-based brokerage CLSA, sharin",2025-02-24,-1,False,labor,"brokerage, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain as Q1 net profit soars 43%, brokerages cheer strong ARPU print Telecom operator Bharti Airtel Ltd shares rose in trade on Wednesday, August 6, after the telecommunications gi",2025-08-06,-2,False,,"target price, brokerage",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel Standalone June 2025 Net Sales at Rs 29,249.20 crore, up 17.39% Y-o-Y Reported Standalone quarterly numbers for Bharti Airtel are:    Net Sales at Rs 29,249.20 crore in June 2025 up 17.3",2025-08-06,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price gains 0.69% in yesterday's trading session Shares of Bharti Airtel saw a 0.69% rise in the previous session, with the stock reaching Rs 1,934.20 at the close of Tuesday's tra",2025-07-16,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares fall 1.88% in morning trade; over 10 lakh shares traded Shares of Bharti Airtel declined by 1.88% to trade at Rs 1,893.60 on the NSE. This decline occurred during Friday's trading",2025-07-18,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"GQG Partners' Rajiv Jain deployed $2 billion in India between Jan-March, invested far more aggressively than last year GQG Partners has been a net buyer of over $2 billion of fresh Indian equities bet",2025-05-27,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares fall 1.82% in morning trade Shares of Bharti Airtel were trading lower at Rs 1,902.60 on Monday, July 28, reflecting a 1.82% decline from the previous close. The stock's movement ",2025-07-28,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 0.53% in early trade Shares of Bharti Airtel were trading lower at Rs 1,925.80 on the NSE, down 0.53% from the previous close, in Friday's early trading session. The st",2025-07-25,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.75% in Monday's trading session Shares of Bharti Airtel were trading higher in Monday's session, with the stock price at Rs 1,898.50, a gain of 0.75% from the previous clos",2025-08-04,-2,False,,"stock price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex falls nearly 350 points, Nifty below 25,400: IT losses among key factors behind market decline The benchmark stock indices Sensex and Nifty traded lower on Thursday, as losses in IT stocks as c",2025-07-10,-3,False,,"q1 results, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Trade Spotlight: How should you trade Tata Motors, BHEL, Bajaj Finserv, Apollo Tyres, Aarti Pharmalabs, and others on February 18? The benchmark indices showed a strong recovery from the day's low to ",2025-02-18,-2,False,sustainability,"candlestick, resistance, support level",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.43% in today's session; over 8.6 lakh shares traded Shares of Bharti Airtel were trading higher in Tuesday's session, with the stock currently priced at Rs 1,929.20 on the ",2025-07-15,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex rises over 250 points, Nifty above 24,600: Positive global cues among key factors behind market rise The benchmark equity indices rebounded on Wednesday, recovering from a three-day losing stre",2025-06-04,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 0.40% in today's session Shares of Bharti Airtel were trading lower in Thursday's session, with the stock currently priced at Rs 1,936.10. The stock experienced a decli",2025-07-24,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares fall marginally today; over 7.5 lakh shares traded Shares of Bharti Airtel were trading flat in Wednesday's session, with the stock currently priced at Rs 1,931.30. The stock expe",2025-07-16,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Top gainers and losers today: Stocks that moved the most on May 14 Indian stock markets ended the trading session on May 14 by eking out minor gains. Sensex closed 182 points higher at 81,330, while N",2025-05-14,-7,False,,"share price, target price, brokerage, intraday, q4 results, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 0.27% in morning trade Shares of Bharti Airtel were trading at Rs 1,909.20 on Friday, a 0.27% decline from the previous close. Earlier in the session, the stock touched",2025-08-01,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 1.48% in today's session Shares of Bharti Airtel were up 1.48% in Tuesday's session, with the stock trading at Rs 1,918.30. The stock has shown positive movement in the last ",2025-07-29,0,False,green energy,nifty,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.79% in today's session; over 16.7 lakh shares traded Shares of Bharti Airtel were trading with a gain of 0.79% at Rs 1,933.50 on the NSE in Wednesday's session. The stock s",2025-07-30,-1,False,,trading volume,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Markets snap 3-day fall: Sensex up 450 points, Nifty above 24,800; value buying among key factors behind market rebound The benchmark indices rebounded strongly on Tuesday, snapping a three-session lo",2025-07-29,-3,False,,"resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Trent, BEL to join 30-share Sensex today, Nestle India, IndusInd Bank excluded Shares of retail giant Trent Ltd. and PSU firm Bharat Electronics Ltd. (BEL) will  added to the 30-pack benchmark index S",2025-06-20,-1,False,inclusion,"intraday, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares among top gainers on Nifty 50; rise 0.43% Shares of Bharti Airtel were trading higher at Rs 1,944.40, a gain of 0.43% in Friday's session. The stock was identified among the top g",2025-07-25,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex drops 850 pts, Nifty below 22,600, hits 8-month low on US growth concerns; Nifty IT sinks nearly 3% Sensex and Nifty extended their losing streak to a fifth straight session, plunging to an eig",2025-02-24,-4,False,green energy,"target price, intraday, resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain 0.35% in today's session; over 16.2 lakh shares traded Bharti Airtel stock is trading at Rs 1,907.70, a gain of 0.35% from the previous close, during Monday's trading session",2025-07-21,-1,False,,trading volume,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Indus Towers’ Q1 profit slumps 9.8% despite Vodafone Idea payments Indus Towers reported a 9.8 percent on-year drop in net profit to Rs 1,737 crore for the June quarter, as surging power, fuel, employ",2025-07-31,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Chartist Talks: SBI Securities' Sudeep Shah bets on these 6 stocks, believes momentum strong in Bank Nifty Sudeep Shah of SBI Securities believes the momentum in Bank Nifty remains strong, particularl",2025-06-22,-1,False,"sustainability, sustainable","intraday, resistance, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex falls over 600 pts, Nifty below 24,700: Trump's tariffs on India among key factors behind market decline The benchmark equity indices declined sharply on Thursday as investor sentiment weakened",2025-07-31,-1,False,penalty,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex soars 1,000 pts, Nifty tops 25,500: Positive global cues among key factors behind market rally The benchmark equity indices extended their gains for the third consecutive session on Thursday, w",2025-06-26,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex settles 600 pts lower, Nifty below 24,600: Trump's tariffs among key factors behind market fall Benchmark equity indices fell to their lowest levels in about two months on Friday, dragged down ",2025-08-01,-4,False,,"intraday, resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,Indian billionaires shine in first half of 2025 despite market turbulence The wealth of several Indian billionaires saw significant growth despite pronounced market volatility in the first half of 202,2025-07-01,-1,False,labor,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex down 800 pts, Nifty below 23,150; broader market falls up to 3% Sensex and Nifty extended early losses on February 11, dropping over half a percent by noon as global uncertainties and weak dome",2025-02-11,-5,False,,"candlestick, resistance, support level, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 2.86% in early trade; stock among top losers on Nifty 50 Shares of Bharti Airtel declined 2.86% to Rs 1,867.60 in Friday's early trading session and were among the top ",2025-08-08,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Sensex declines nearly 500 pts, Nifty below 24,450 on tariff worries; IT, pharma among top sectoral losers The equity benchmark indices Sensex and Nifty declined 0.6 percent each in morning trade on A",2025-08-08,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 2.88%, hits intraday low Shares of Bharti Airtel declined by 2.88% to Rs 1,867.30 in Friday's session. The stock, part of the Nifty 50 index, traded lower compared to i",2025-08-08,-3,False,,"share price, intraday, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Accumulate Bharti Airtel; target of Rs 2090: Prabhudas Lilladher Prabhudas Lilladher's research report on Bharti Airtel  Bharti reported consol EBITDA of Rs278bn (+41.3% YoY, +3.1% QoQ; PLe: Rs258bn, ",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,Trump's tariff scare spooks Dalal Street: Three stocks that bled the most on Sensex The selling pressure on Dalal Street - induced by US President Trump's tariff scare - saw a cut of over 500 points o,2025-02-10,-3,False,,"share price, trading volume, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel share price falls 0.54% in early trade Shares of Bharti Airtel were trading at Rs 1,919.30 on the NSE, down 0.54% from the previous close, at 9:20 am. The stock is currently trading lowe",2025-08-07,-1,False,,share price,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Bear run on D-Street: Sensex falls 550 pts, Nifty slips below 24,450 on tariff worries; 11 out of 13 sectors in red The equity benchmarks Sensex and Nifty fell nearly 1 percent in afternoon trade on F",2025-08-08,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Chartist Talks: Ashish Kyal eyes 55,000 on Bank Nifty next week; reveals post-rally Nifty 50 strategy Bank Nifty is almost near to lifetime high levels. &quot;It is best to use dips to buy as long as ",2025-04-18,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Q4 Review: Motilal Oswal sees broad-based beat, Nomura hikes Nifty FY26 target to 26,140 With India Inc.'s earnings season for the quarter and full year ended March 31, 2025 done and dusted, brokerage",2025-06-02,-2,False,,"brokerage, nifty",Low ESG relevance or finance-only context,2026-09-03
BHARTIARTL,Bharti Airtel,"Hold Bharti Airtel: target of Rs 1960: ICICI Securities ICICI Securities's research report on Bharti Airtel  Bharti Airtel (Bharti) delivered an impressive performance yet again, with steady market sh",2025-08-07,0,False,,,Low ESG relevance or finance-only context,2026-09-03
