Company_Code,Company_Name,Article_Title,Article_Date,Sentiment_Score,Sentiment_Class,Positive_Score,Negative_Score,Neutral_Score,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Analysis_Date
NAZARA,Nazara Technologies,"Stocks to Watch Today: Zydus Lifesciences, CE Info Systems Nazara Tech, Sterlite Technologies, HG Infra, Hindustan Copper, Angel One in focus on 12 June Let's catch up on the latest news from the stoc",2025-06-12,0.9991,Positive,0.132,0.017,0.851,3,True,"renewable, labor, csr",,2026-09-03
NAZARA,Nazara Technologies,"Stocks to Watch Today: Bharti Airtel, ABB India, Paytm, KIMS, Zomato, Gabriel India, Thomas Cook in focus on 18 February Let's catch up on the latest news from the stock market. From significant inves",2025-02-18,0.9974,Positive,0.107,0.017,0.876,3,True,"green energy, labor, inclusion",,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: Wipro, Axis Bank, LTIMindtree, Indian Hotels, Lupin, Tracxn Tech, Capital SFB, Veranda Learning, IndoStar in focus on 18 July Let's catch up on the latest news from the stock ma",2025-07-18,0.9991,Positive,0.119,0.013,0.868,1,True,labor,,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: Maruti Suzuki, PNB, Dabur, Bharat Electronics, Kirloskar Oil, Interarch Building, VVIP Infratech, Mahindra Lifespace in focus on 3 April Let's catch up on the latest news from t",2025-04-03,0.9989,Positive,0.095,0.016,0.889,2,True,"labor, compliance",,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: Tata Motors, Paytm, TVS Motor, NLC India, Piramal Enterprises, International Gemmological Institute, M&M in focus on 3 March Let's catch up on the latest news from the stock mar",2025-03-03,0.9982,Positive,0.079,0.017,0.904,1,True,penalty,,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: Zydus Lifesciences, Tata Elxsi, Abbott India, ESAF Small Finance Bank, Siemens Energy, Aegis Vopak, IKS Health, Vodafone in focus on 19 June Let's catch up on the latest news fr",2025-06-19,0.9943,Positive,0.095,0.015,0.89,3,True,"carbon, renewable, safety",,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: Tech Mahindra, Angel One, Ixigo, Maruti Suzuki, Godrej Properties, Hindustan Zinc, Zydus Life, Smartworks in focus on 17 July Let's catch up on the latest news from the stock ma",2025-07-17,0.9953,Positive,0.106,0.025,0.869,1,True,renewable,,2026-09-03
TATACOMM,Tata Communications,"Stocks to Watch Today: HCL Tech, Ashoka Buildcon, PNC Infratech, Airtel, Bharat Forge, Cyient DLM, M&M Financial, RBL Bank in focus on 23 April Let's catch up on the latest news from the stock market.",2025-04-23,0.9978,Positive,0.113,0.022,0.865,2,True,"carbon, water",,2026-09-03
INDUSTOWER,Indus Towers,"Stocks to Watch Today: Zomato, Jio Financial, Lupin, RVNL, Ujjivan SFB, Granules India, Vedanta, Paisalo Digital in focus on 24 February Let's catch up on the latest news from the stock market. From s",2025-02-24,0.9966,Positive,0.088,0.019,0.893,3,True,"carbon, renewable, green energy, labor",nifty,2026-09-03
INDUSTOWER,Indus Towers,"Stocks to Watch Today: ITC, Sun Pharma, IndusInd Bank, Honasa Consumer, MTAR Tech, Metro Brands, Power Mech, Bharat Electronics in focus on 23 May Let's catch up on the latest news from the stock mark",2025-05-23,0.9987,Positive,0.103,0.022,0.875,1,True,"renewable, green energy",sensex,2026-09-03
INDUSTOWER,Indus Towers,"Stocks to Watch Today: TCS, Biocon, GAIL, Greaves Cotton, Sun Pharma, Dishman Carbogen Amcis, Coromandel International in focus on 11 April Let's catch up on the latest news from the stock market. Fro",2025-04-11,0.9984,Positive,0.096,0.018,0.886,3,True,"renewable, labor, governance",,2026-09-03
INDUSTOWER,Indus Towers,"Stocks to Watch Today: Bajaj Finance, IndusInd Bank, IndiaMART, Schaeffler India, Vishal Mega Mart, Prestige Estates, Strides Pharma in focus on 30 April Let's catch up on the latest news from the sto",2025-04-30,0.9989,Positive,0.118,0.024,0.858,2,True,"climate, labor",,2026-09-03
INDUSTOWER,Indus Towers,"Stocks to Watch Today: Indiqube Spaces, GNG Electronics, Dilip Buildcon, GMR Airports, Ask Automotive, GE Vernova, IGI India, L&T in focus on 30 July Let's catch up on the latest news from the stock m",2025-07-30,0.9978,Positive,0.108,0.011,0.881,1,True,labor,,2026-09-03
INDUSTOWER,Indus Towers,"SC dismisses Vodafone Idea's plea for waiver of AGR dues; telco's shares tumble 9% The Supreme Court on May 19 dismissed the pleas of telecom majors Vodafone Idea, Airtel and Tata Teleservices seeking",2025-05-19,0.9683,Positive,0.117,0.078,0.806,1,True,penalty,,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares decline 0.55% today Shares of Bharti Airtel were trading lower in Thursday's session. At 1:30 pm, the stock was trading at Rs 1,922, a decline of 0.55% from its previous close. Ea",2025-07-31,0.9906,Positive,0.109,0.017,0.874,1,True,green energy,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Divis Labs, Premier Energies, Delhivery, Dr Reddys, Bharat Electronics, KEC International, Sun Pharma, PNC Infratech in focus on 19 May Let's catch up on the latest news from th",2025-05-19,0.9993,Positive,0.122,0.018,0.859,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel quarterly results to be announced on August 5 Bharti Airtel is scheduled to announce its quarterly results on August 5, 2025. In other news, on July 28, 2025, Bharti Airtel announced a p",2025-07-29,0.9861,Positive,0.061,0.015,0.925,1,True,"green energy, labor",nifty,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Zomato, Jio Financial, Lupin, RVNL, Ujjivan SFB, Granules India, Vedanta, Paisalo Digital in focus on 24 February Let's catch up on the latest news from the stock market. From s",2025-02-24,0.9966,Positive,0.088,0.019,0.893,3,True,"carbon, renewable, green energy, labor",nifty,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Tata Steel, Hindalco, Paytm, Kfin Technologies, Premier Explosives, Aether Industries, Sundaram Clayton in focus on 13 May Let's catch up on the latest news from the stock marke",2025-05-13,0.9972,Positive,0.105,0.029,0.865,2,True,"pollution, labor",,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel to Hold 30th AGM on August 8, 2025 Bharti Airtel Limited announced that its 30th Annual General Meeting (AGM) will be held on Friday, August 08, 2025, at 11:30 A.M. (IST) through Video C",2025-07-17,0.9816,Positive,0.076,0.005,0.92,6,True,"sustainability, climate, environment, esg, governance, compliance",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Torrent Pharma, JB Chemicals, Jyoti CNC, BHEL, Alembic Pharma, Waaree Energies, Prestige Estates, Hind Rectifiers in focus on 30 June Let's catch up on the latest news from the ",2025-06-30,0.9977,Positive,0.119,0.025,0.856,2,True,"renewable, green energy",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Wipro, Axis Bank, LTIMindtree, Indian Hotels, Lupin, Tracxn Tech, Capital SFB, Veranda Learning, IndoStar in focus on 18 July Let's catch up on the latest news from the stock ma",2025-07-18,0.9991,Positive,0.119,0.013,0.868,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Goldman Sachs bucks the industry trend with booming India P-note business While the broader market for India's participatory notes (P-notes) continues its steady decline, US investment banking giant G",2025-07-16,0.9968,Positive,0.113,0.007,0.879,1,True,environment,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: TCS, Cryogenic OGS, Embassy REIT, Indosolar, Enviro Infra Engineers, Emcure Pharma, HCL Technologies, Crizac in focus on 10 July Let's catch up on the latest news from the stock",2025-07-10,0.9966,Positive,0.114,0.012,0.874,2,True,"renewable, labor",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Bharti Airtel, Kfin Technologies, Nazara Tech, Dabur, Blue Star, Voltas, Symphony, United Breweries, Coal India in focus on 8 May Let's catch up on the latest news from the stoc",2025-05-08,0.9978,Positive,0.117,0.019,0.864,1,True,renewable,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: PB Fintech, Allied Blenders, LIC Housing, Bharti Airtel, Abbott India, Rail Vikas Nigam, Infosys, JSW Energy in focus on 16 May Let's catch up on the latest news from the stock ",2025-05-16,0.9989,Positive,0.117,0.016,0.866,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: NTPC, JSW Steel, JK Cement, Ashoka Buildcon, GNFC, Paytm, Eternal, Zydus Life, Nibe, Havells India in focus on 26 May Let's catch up on the latest news from the stock market. Fr",2025-05-26,0.9992,Positive,0.127,0.012,0.861,1,True,sustainability,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: TCS, PB Fintech, Bharti Airtel, Rail Vikas Nigam, Kaynes Technology, Godrej Agrovet in focus on 12 March Let's catch up on the latest news from the stock market. From significan",2025-03-12,0.997,Positive,0.11,0.024,0.866,3,True,"renewable, green energy, violation",,2026-09-03
BHARTIARTL,Bharti Airtel,"Airtel to offer free 1-year Perplexity Pro subscription to its customers Artificial intelligence (AI)-powered answer engine Perplexity is offering a one-year free subscription to its premium tier, Per",2025-07-17,0.9981,Positive,0.152,0.014,0.835,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: HDB Financial, Hero MotoCorp, Sambhv Steel, Lupin, JSW Energy, Asian Paints, RITES, Paras Defence, Maruti Suzuki in focus on 2 July Let's catch up on the latest news from the st",2025-07-02,0.9987,Positive,0.114,0.025,0.861,1,True,penalty,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: IndusInd Bank, Hitachi Energy, NTPC, Syngene, MSTC, HEG, Anupam Rasayan, Nectar Life, Indoco Remedies in focus on 11 March Let's catch up on the latest news from the stock marke",2025-03-11,0.9984,Positive,0.112,0.014,0.875,3,True,"renewable, green energy, compliance",,2026-09-03
BHARTIARTL,Bharti Airtel,"Airtel Partners with Perplexity, Offers Free Perplexity Pro Subscription   Bharti Airtel has partnered with Perplexity to provide a complimentary 12-month subscription to Perplexity Pro for its 360 mi",2025-07-17,0.9877,Positive,0.12,0.012,0.869,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Bharti Airtel shares gain marginally in Wednesday's session Shares of Bharti Airtel were trading at Rs 1,936.20 on the NSE, up 0.10% from the previous close, at 9:20 am.    Financial snapshot:    Bhar",2025-07-16,0.9874,Positive,0.105,0.011,0.884,1,True,compliance,,2026-09-03
BHARTIARTL,Bharti Airtel,"Trade Spotlight: How should you trade Fortis Healthcare, Bharti Airtel, Piramal Enterprises, Naukri, Godrej Agrovet, Chalet Hotels and others on July 24? Equity benchmark indices bounced back on July ",2025-07-23,0.9975,Positive,0.112,0.022,0.866,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: NSDL, Sri Lotus Developers, Bharti Airtel, Britannia, Lupin, Prestige Estates, EIH, Gland Pharma, HG Infra in focus on 6 August Let's catch up on the latest news from the stock ",2025-08-06,0.9982,Positive,0.112,0.007,0.881,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: KPI Green, Tata Power, Adani Green, Airtel, Waaree Energies, UltraTech Cement, Ceigall India, Mastek in focus on 27 February Let's catch up on the latest news from the stock mar",2025-02-27,0.9979,Positive,0.083,0.016,0.901,6,True,"renewable, environment, green energy, labor, penalty, violation",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Bharti Airtel, ABB India, Paytm, KIMS, Zomato, Gabriel India, Thomas Cook in focus on 18 February Let's catch up on the latest news from the stock market. From significant inves",2025-02-18,0.9974,Positive,0.107,0.017,0.876,3,True,"green energy, labor, inclusion",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Paytm, Aurobindo Pharma, Aditya Infotech, DLF, Siemens Energy, Inox India, Godfrey Phillips, Azad Engineering in focus on 5 August Let's catch up on the latest news from the sto",2025-08-05,0.9964,Positive,0.105,0.015,0.88,1,True,labor,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: HCL Tech, Ashoka Buildcon, PNC Infratech, Airtel, Bharat Forge, Cyient DLM, M&M Financial, RBL Bank in focus on 23 April Let's catch up on the latest news from the stock market.",2025-04-23,0.9978,Positive,0.113,0.022,0.865,2,True,"carbon, water",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Titan, Bharti Airtel, Biocon, Cummins, BSE, LIC, KRBL, Metropolis, Kalpataru Projects, Godrej Consumer, Kalyan Jewellers, AU SFB in focus on 8 August Let's catch up on the lates",2025-08-08,0.9986,Positive,0.092,0.015,0.892,2,True,"labor, compliance",,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Bharti Airtel, Tata Motors, Dalmia Bharat Sugar, Metropolis, ITD Cementation, ASK Automotive, Bharti Hexacom in focus on 14 May Let's catch up on the latest news from the stock ",2025-05-14,0.9984,Positive,0.122,0.013,0.866,2,True,"renewable, green energy",,2026-09-03
BHARTIARTL,Bharti Airtel,"SC dismisses Vodafone Idea's plea for waiver of AGR dues; telco's shares tumble 9% The Supreme Court on May 19 dismissed the pleas of telecom majors Vodafone Idea, Airtel and Tata Teleservices seeking",2025-05-19,0.9683,Positive,0.117,0.078,0.806,1,True,penalty,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Tata Motors, IDFC First Bank, Manappuram Finance, Power Mech Projects, Entero Healthcare, Voltas, Siemens in focus on 11 August Let's catch up on the latest news from the stock ",2025-08-11,0.998,Positive,0.104,0.013,0.883,3,True,"green energy, labor, penalty",,2026-09-03
BHARTIARTL,Bharti Airtel,"Vodafone Idea cautions Centre, can't operate beyond FY26 without support: Sources to CNBC-TV18 Vodafone Idea has cautioned government that it cannot operate beyond the current financial year without i",2025-05-16,0.9607,Positive,0.095,0.057,0.848,1,True,penalty,,2026-09-03
BHARTIARTL,Bharti Airtel,"Indian telcos must monetise 5G first, even as 6G research gains momentum: GSMA chief Telecommunication operators in India and across the world must first realise the full potential of 5G, including th",2025-06-17,0.9999,Positive,0.155,0.022,0.823,5,True,"sustainability, sustainable, environment, labor, safety",,2026-09-03
BHARTIARTL,Bharti Airtel,"Vodafone Idea near day's high on filing fresh SC plea seeking Rs 30,000 crore as AGR relief Vodafone Idea has filed a fresh plea before the Supreme Court seeking further relief regarding the adjusted ",2025-05-15,0.9872,Positive,0.178,0.058,0.764,1,True,penalty,,2026-09-03
BHARTIARTL,Bharti Airtel,"Stocks to Watch Today: Tata Steel, Mahindra Lifespace, Aurobindo, Rail Vikas Nigam, Piramal Pharma, Hexaware in focus on 19 February Let's catch up on the latest news from the stock market. From signi",2025-02-19,0.9939,Positive,0.107,0.034,0.859,2,True,"emission, emissions",,2026-09-03
TEJASNET,Tejas Networks,"Stocks to Watch Today: Axis Bank, Tech Mahindra, L&T Tech, Macrotech Developers, Cyient, IEX, Container Corporation in focus on 25 April Let's catch up on the latest news from the stock market. From s",2025-04-25,0.9973,Positive,0.107,0.025,0.868,1,True,labor,,2026-09-03
TEJASNET,Tejas Networks,"Stocks to Watch Today: Mobikwik, Western Carriers, PB Fintech, Texmaco Rail, Om Infra, JSW Energy, SMS Pharmaceuticals in focus on 26 June Let's catch up on the latest news from the stock market. From",2025-06-26,0.999,Positive,0.114,0.016,0.869,2,True,"environment, labor",,2026-09-03
TEJASNET,Tejas Networks,"Stocks to Watch Today: Reliance Industries, IDFC First Bank, Tata Tech, Tejas Networks, India Cements, IGL, Biocon, Zydus Life in focus on 28 April Let's catch up on the latest news from the stock mar",2025-04-28,0.9989,Positive,0.102,0.013,0.886,1,True,green energy,,2026-09-03
TEJASNET,Tejas Networks,"Stocks to Watch Today: Zydus Lifesciences, Tata Elxsi, Abbott India, ESAF Small Finance Bank, Siemens Energy, Aegis Vopak, IKS Health, Vodafone in focus on 19 June Let's catch up on the latest news fr",2025-06-19,0.9943,Positive,0.095,0.015,0.89,3,True,"carbon, renewable, safety",,2026-09-03
TEJASNET,Tejas Networks,"Stocks to Watch Today: IREDA, Bajaj Finserv, Ashoka Buildcon, Praj Industries, JSW Energy, Coal India, Imagicaaworld Entertainment, 3B Films in focus on 6 June Let's catch up on the latest news from t",2025-06-06,0.9985,Positive,0.111,0.01,0.879,3,True,"water, renewable, green energy",,2026-09-03
